fips_n	geoid	countyname	religion	civic	charitable	fraternal	union	bridging	voteage	local	state	federal	politicalacts	linking	ethnic	ethnichpn	education	incomeequal	employ	genderincome	language	commu	nonelder	bonding	socialcap
2185	"0500000US02185"	"North Slope Borough, Alaska"	0.10238696	0.05433333	0.28116342	0.19516729	0.28148147	0.1829065	0.45367458	0.99543303	0.17478685	0.25494725	0.43541363	0.46285108	0.46343458	0.8556039	0.4541751	0.6187215	0.20645906	0.09369409	0.49353445	0.8454758	0.9982849	0.55882037	1.2045779
2188	"0500000US02188"	"Northwest Arctic Borough, Alaska"	0.21440281	0.03803333	0.333795	0.267658	0.20987654	0.21275313	0.3860133	0.44480383	0.17319098	0.31371728	0.19013062	0.3015712	0.566429	0.94878066	0.42973524	0.5844749	0.19607843	0.0033988953	0.6343218	0.83366424	0.9983902	0.5772526	1.0915769
2195	"0500000US02195"	"Petersburg Census Area, Alaska"	0.23993762	0.03803333	0.58310246	0.15055762	0.75308645	0.3529435	0.5634239	0.42310598	0.1179941	0.24893558	0.2597968	0.32265127	0.42582935	0.9710534	0.5855397	0.65068495	0.650519	0.12719679	0.9316517	0.9227356	0.99387485	0.69545394	1.3710487
2198	"0500000US02198"	"Prince of Wales-Hyder Census Area, Alaska"	0.36717084	0.05433333	0.34764543	0.21189591	0.38271606	0.2727523	0.5608509	0.58573616	0.13647442	0.22671182	0.32365748	0.36668617	0.2315275	0.91265446	0.5580448	0.5502283	0.47174165	0.082264185	0.9477107	0.906076	0.9962494	0.6284997	1.2679381
2220	"0500000US02220"	"Sitka City and Borough, Alaska"	0.14378119	0.05433333	1.0	0.21003717	0.8666667	0.45496368	0.57915384	0.3127571	0.09590793	0.3398883	0.37155297	0.33985204	0.32000196	0.81230855	0.66191447	0.5913242	0.6113033	0.13556933	0.87888	0.9233761	0.9977547	0.6591592	1.453975
2230	"0500000US02230"	"Skagway Municipality, Alaska"	0.5023479	0.05433333	0.5955679	0.15241636	0.745679	0.4100689	0.4552478	0.12438179	0.045911048	0.34892434	0.34107402	0.2631078	0.73364127	0.86131406	1.0	0.63242006	0.6770473	0.6661787	0.7906661	0.9564567	0.9900411	0.8119739	1.4851506
2240	"0500000US02240"	"Southeast Fairbanks Census Area, Alaska"	0.24209166	0.05433333	0.2867036	0.2788104	0.34320986	0.24102977	0.49359655	0.18866166	0.15675297	0.57752705	0.25689405	0.33468646	0.5750936	0.88145953	0.7138493	0.63470316	0.4175317	0.10951036	0.83653665	0.906436	0.9974162	0.6747263	1.2504425
2261	"0500000US02261"	"Valdez-Cordova Census Area, Alaska"	0.2677575	0.06519999	0.61218834	0.366171	0.42962962	0.3481893	0.55562055	0.36546746	0.14389102	0.2673202	0.3280116	0.33206216	0.42576957	0.96573687	0.7576375	0.6050228	0.544406	0.0034962893	0.92082226	0.89693326	0.99820584	0.67978114	1.3600326
2270	"0500000US02270"	"Wade Hampton Census Area, Alaska"	0.22638103	0.02173333	0.4570637	0.3605948	0.42469135	0.29809284	0.2976117	0.74853784	0.46289062	0.07202876	0.35268506	0.3867508	0.8006548	0.9838452	0.4490835	0.54109585	0.13379471	0.42290133	0.39439347	0.76331764	0.99859476	0.60974234	1.294586
2275	"0500000US02275"	"Wrangell City and Borough, Alaska"	0.34276745	0.02173333	0.17036012	0.1654275	0.41234568	0.22252682	0.59529114	0.3133308	0.09506058	0.39757425	0.15239477	0.3107303	0.37163228	0.8790063	0.8177189	0.43378997	0.5547866	0.3260668	0.93454355	0.9184366	0.98824054	0.6915802	1.2248373
2282	"0500000US02282"	"Yakutat City and Borough, Alaska"	0.3034461	0.0054333326	0.23407203	0.22490707	0.5580247	0.26517665	0.5304414	0.54589784	0.27450982	0.31269723	0.17997098	0.36870345	0.20749307	0.8207562	0.42057025	0.61187214	0.71280277	0.14764875	0.861918	0.83650106	0.9577642	0.61970294	1.2535831
2290	"0500000US02290"	"Yukon-Koyukuk Census Area, Alaska"	0.44421545	0.03803333	0.2132964	0.048327137	0.1580247	0.1803794	0.526515	0.7282565	0.2495183	0.3898548	0.13788098	0.40640512	0.38423067	0.94057286	0.65478617	0.4474886	0.21683967	0.04734707	0.80101514	0.5772396	0.9966259	0.5629051	1.1496896
4001	"0500000US04001"	"Apache County, Arizona"	0.10555002	0.07063332	0.2534626	0.17843866	0.2617284	0.17396261	0.44700047	0.45449248	0.22619869	0.5205629	0.21770681	0.37319228	0.46303833	0.77483624	0.54276985	0.3584475	0.18454441	1.1324883E-6	0.35891026	0.29785985	0.9996848	0.4422325	0.9893874
4003	"0500000US04003"	"Cochise County, Arizona"	0.08567968	0.07606666	0.44044322	0.32899627	0.30123457	0.24648409	0.51541334	0.20452781	0.10667102	0.51646477	0.42960814	0.354537	0.6060574	0.1327225	0.6659878	0.47945207	0.39677048	0.033804774	0.719222	0.90474445	0.9997545	0.548724	1.1497451
4005	"0500000US04005"	"Coconino County, Arizona"	0.06932103	0.10323332	0.45429364	0.22490707	0.34320986	0.23899299	0.5331913	0.2223153	0.19875796	0.19801365	0.57910013	0.3462757	0.2933913	0.5431874	0.7321792	0.46118724	0.57093424	0.059304893	0.73734504	0.79543823	0.99986815	0.5769817	1.1622504
4007	"0500000US04007"	"Gila County, Arizona"	0.09603292	0.09236666	0.21883656	0.2732342	0.36049384	0.20819283	0.6034354	0.2911727	0.14678998	0.20830414	0.2119013	0.2923207	0.52603614	0.42145526	0.5315682	0.48401827	0.349481	0.07112229	0.8235655	0.7712514	0.99921685	0.5530794	1.0535929
4009	"0500000US04009"	"Graham County, Arizona"	0.098232806	0.03803333	0.4903047	0.31226766	0.3530864	0.25838497	0.4683657	0.2513814	0.23581992	0.11047695	0.3280116	0.27881113	0.37178004	0.16366082	0.59368634	0.53881276	0.35063437	0.047570705	0.76755637	0.84313655	0.9994001	0.51958203	1.0567782
4011	"0500000US04011"	"Greenlee County, Arizona"	0.1354843	0.02173333	0.07063712	0.050185874	0.11604938	0.078818	0.47389475	0.23628975	0.14269342	0.02627463	0.02467344	0.1807652	0.5980886	0.0066031218	0.7515275	0.6392694	0.45905423	0.5151048	0.753812	0.97810847	0.99743474	0.6332225	0.8928057
4012	"0500000US04012"	"La Paz County, Arizona"	0.109806366	0.048899993	0.4196676	0.43494424	0.3037037	0.26340437	0.5648663	0.49749193	0.116647795	0.20261797	0.63425255	0.4031753	0.3837965	0.29977763	0.6354379	0.47488582	0.3252595	0.0081532	0.8152919	0.87645465	0.99720424	0.53514016	1.2017198
4013	"0500000US04013"	"Maricopa County, Arizona"	0.013941153	0.10866666	0.43767312	0.23977695	0.32839507	0.22569059	0.39875528	0.1391319	0.07720133	0.06729382	0.17851959	0.17218038	0.5490213	0.1763637	0.6425662	0.44063926	0.55709344	0.035597503	0.7235395	0.8820565	0.99999404	0.55631906	0.95419
4015	"0500000US04015"	"Mohave County, Arizona"	0.020724297	0.06519999	0.48060942	0.4330855	0.2962963	0.2591831	0.5927887	0.18744297	0.0616005	0.07139372	0.30333817	0.2433128	0.7568749	0.5073936	0.592668	0.48401827	0.34832755	0.057706356	0.8883414	0.9003737	0.9997954	0.61505544	1.1175513
4017	"0500000US04017"	"Navajo County, Arizona"	0.10258961	0.08693332	0.32132965	0.25836432	0.2962963	0.21310264	0.4660125	0.3857103	0.14159435	0.23408549	0.21480407	0.28844133	0.23962611	0.62428534	0.5397149	0.46575344	0.33794695	0.14074904	0.61862296	0.7116024	0.99977386	0.5197861	1.0213301
4019	"0500000US04019"	"Pima County, Arizona"	0.017368447	0.10866666	0.43490306	0.3550186	0.33580247	0.25035185	0.49976256	0.17958517	0.1293226	0.15130097	0.43686503	0.27936727	0.46065736	0.10725123	0.6934827	0.42694062	0.47981545	0.026266813	0.7063529	0.8860136	0.99997073	0.53186125	1.0615804
4021	"0500000US04021"	"Pinal County, Arizona"	0.017603405	0.10323332	0.49861497	0.38475835	0.39753085	0.28034818	0.45303357	0.23128949	0.111437604	0.12445438	0.33962265	0.25196755	0.42465162	0.17847162	0.5712831	0.5684931	0.4209919	0.07433945	0.7571015	0.8519748	0.99991906	0.53858066	1.0708964
4023	"0500000US04023"	"Santa Cruz County, Arizona"	0.036375735	0.05976666	0.51800555	0.30855018	0.41728395	0.26799643	0.21450388	0.27562523	0.058766626	0.17620413	0.33671987	0.21236394	0.47447503	0.40960908	0.398167	0.39041096	0.3690888	0.16220975	0.15546346	0.9176639	0.9994297	0.47516862	0.955529
4025	"0500000US04025"	"Yavapai County, Arizona"	0.053356025	0.10866666	0.4930748	0.2843866	0.4814815	0.28419313	0.619609	0.16907966	0.057270035	0.083519496	0.32656023	0.25120768	0.77165663	0.54451716	0.6395112	0.43835616	0.43367937	0.0113226175	0.8837033	0.8977683	0.99979794	0.6244792	1.1598799
4027	"0500000US04027"	"Yuma County, Arizona"	0.022636082	0.081499994	0.26592797	0.01858736	0.1382716	0.1053846	0.27701932	0.20005123	0.09309768	0.29104844	0.1582003	0.2038834	0.47531104	0.027468562	0.592668	0.5068493	0.3587082	0.098419785	0.4768154	0.8310685	0.9998499	0.48523986	0.79450786
5001	"0500000US05001"	"Arkansas County, Arkansas"	0.22523847	0.05433333	0.29639888	0.2527881	0.41728395	0.24920854	0.5777206	0.12424694	0.14874241	0.092497215	0.26124817	0.24089107	0.44487512	0.91335446	0.6099796	0.4063927	0.5351788	0.14107937	0.96862316	0.72301394	0.9984425	0.6378822	1.1279818
5003	"0500000US05003"	"Ashley County, Arkansas"	0.3067106	0.048899993	0.19806094	0.21003717	0.33827162	0.22039607	0.56418407	0.13374068	0.15863317	0.041501902	0.17706822	0.2150256	0.40500438	0.8334831	0.607943	0.4520548	0.4071511	0.057579517	0.9583649	0.8394951	0.9985967	0.6177414	1.053163
5005	"0500000US05005"	"Baxter County, Arkansas"	0.13284579	0.06519999	0.43905818	0.39033458	0.3530864	0.276105	0.6855148	0.095863335	0.07583539	0.03665582	0.33962265	0.2466984	0.92693186	0.93358505	0.67107946	0.51369864	0.36793542	0.059298515	0.9721366	0.92064226	0.9988268	0.7071261	1.2299294
5007	"0500000US05007"	"Benton County, Arkansas"	0.0677622	0.081499994	0.3836565	0.2881041	0.33333334	0.23087123	0.4266756	0.110663265	0.049284708	0.036816955	0.33962265	0.19261263	0.643314	0.4957068	0.63238287	0.47260273	0.59169555	0.038678885	0.846045	0.8946862	0.99989057	0.6238892	1.047373
5009	"0500000US05009"	"Boone County, Arkansas"	0.16522178	0.03803333	0.3365651	0.2992565	0.45185184	0.2581857	0.60089177	0.15139677	0.1181142	0.04146204	0.29172716	0.2407184	0.9113449	0.92790776	0.6130346	0.44292235	0.48442906	0.17001504	0.9756356	0.88397294	0.9991095	0.7120413	1.2109454
5011	"0500000US05011"	"Bradley County, Arkansas"	0.34089196	0.032599997	0.22714682	0.20260224	0.2691358	0.21447536	0.5473237	0.19788837	0.2552747	0.04580717	0.19593614	0.24844602	0.30276096	0.59485143	0.48167002	0.3812785	0.4636678	0.14716595	0.88351756	0.73865426	0.99728507	0.5545391	1.0174605
5013	"0500000US05013"	"Calhoun County, Arkansas"	0.2715178	0.02173333	0.10110804	0.14869888	0.5950617	0.22762395	0.640262	0.142165	0.094775215	0.15501879	0.10449927	0.22734407	0.4611935	0.8652463	0.6059063	0.57990867	0.47981545	0.18956012	0.9592176	0.87860674	0.9943347	0.6681988	1.1231668
5015	"0500000US05015"	"Carroll County, Arkansas"	0.16552809	0.06519999	0.3365651	0.32156134	0.2888889	0.23554869	0.5620358	0.1306826	0.092330724	0.04609696	0.287373	0.22370382	0.7479433	0.5720357	0.42057025	0.4497717	0.48558247	0.05770266	0.8815522	0.8361407	0.9986561	0.6055506	1.0648031
5017	"0500000US05017"	"Chicot County, Arkansas"	0.2130724	0.05433333	0.22437674	0.21561338	0.3037037	0.2022199	0.58075345	0.18636553	0.24237765	0.10521384	0.26269957	0.275482	0.30913645	0.8473366	0.41853356	0.3105023	0.23068051	0.011903048	0.95536095	0.70885724	0.9973665	0.5321863	1.0098882
5019	"0500000US05019"	"Clark County, Arkansas"	0.23870307	0.06519999	0.27700832	0.23048328	0.27160493	0.21659991	0.6513012	0.119899124	0.20644403	0.073404685	0.41509435	0.2932287	0.46778387	0.85267997	0.70672095	0.4063927	0.4463668	0.002979517	0.9563775	0.86141235	0.9988386	0.63328356	1.1431122
5021	"0500000US05021"	"Clay County, Arkansas"	0.23068321	0.02173333	0.22437674	0.2063197	0.39012346	0.2146473	0.6243375	0.16242684	0.08469861	0.043751027	0.17851959	0.2187467	0.94614744	0.9546286	0.63441956	0.3584475	0.3690888	0.008608878	0.98744494	0.70034915	0.9977758	0.66187894	1.0952729
5023	"0500000US05023"	"Cleburne County, Arkansas"	0.14545889	0.07063332	0.39058173	0.30483273	0.44691357	0.27168405	0.65151346	0.13269383	0.09000731	0.06868923	0.33091438	0.25476363	0.93304294	0.92651474	0.73319757	0.456621	0.37139562	0.036075592	0.97733134	0.82366645	0.9983709	0.6951351	1.2215828
5025	"0500000US05025"	"Cleveland County, Arkansas"	0.2748191	0.02173333	0.13296399	0.19888476	0.48641977	0.22296418	0.57241267	0.26929262	0.11878926	0.08766148	0.12772134	0.23517548	0.67039156	0.9389253	0.46945012	0.456621	0.43367937	0.06022793	0.99211097	0.94497323	0.9964903	0.6625411	1.1206808
5027	"0500000US05027"	"Columbia County, Arkansas"	0.18862647	0.06519999	0.24099723	0.21189591	0.25432098	0.19220811	0.58172345	0.17248681	0.22151394	0.08696502	0.21044993	0.25462782	0.35522628	0.9220839	0.72301424	0.36986303	0.38754326	0.048974454	0.96620077	0.7871081	0.9988507	0.61765164	1.0644876
5029	"0500000US05029"	"Conway County, Arkansas"	0.19814858	0.03803333	0.12742382	0.1598513	0.40987656	0.18666671	0.57496685	0.105812065	0.1391222	0.024997652	0.12191582	0.19336292	0.6542704	0.86491126	0.5875764	0.3607306	0.4463668	0.017564058	0.9717364	0.7377306	0.9985256	0.62660134	1.006631
5031	"0500000US05031"	"Craighead County, Arkansas"	0.09943565	0.081499994	0.31855956	0.2732342	0.29876542	0.21429896	0.54685545	0.11020464	0.15992038	0.043551385	0.36865023	0.24583642	0.6404785	0.8406983	0.71283096	0.39269406	0.52595156	0.019408286	0.9510416	0.7635656	0.9997567	0.64960283	1.1097382
5033	"0500000US05033"	"Crawford County, Arkansas"	0.12179999	0.048899993	0.21606648	0.26022306	0.40493828	0.21038556	0.52196884	0.13076842	0.08133304	0.07272569	0.18142235	0.19764367	0.77097845	0.7816956	0.61608964	0.5456621	0.5467128	0.027217865	0.9382494	0.8663141	0.99959487	0.6769461	1.0849754
5035	"0500000US05035"	"Crittenden County, Arkansas"	0.08391232	0.05433333	0.25623268	0.20817845	0.28148147	0.17682765	0.4926025	0.16113067	0.120454766	0.078151315	0.2539913	0.2212661	0.30541503	0.9198926	0.54887986	0.4086758	0.42445216	0.007024169	0.9751824	0.8313275	0.99958974	0.602271	1.0003648
5037	"0500000US05037"	"Cross County, Arkansas"	0.21281734	0.048899993	0.17174515	0.21003717	0.34320986	0.1973419	0.5719867	0.13697642	0.16503145	0.16298606	0.15384616	0.23816535	0.50369704	0.9458591	0.59775966	0.48630136	0.5017301	0.119852364	0.9892897	0.8062988	0.99840933	0.66102195	1.0965292
5039	"0500000US05039"	"Dallas County, Arkansas"	0.33268178	0.02173333	0.1398892	0.1394052	0.41728395	0.21019869	0.585037	0.15378112	0.14545454	0.023300003	0.13933237	0.209381	0.330405	0.91909724	0.5855397	0.41780823	0.3621684	0.08982706	0.98332906	0.858163	0.9960022	0.6158155	1.0353951
5041	"0500000US05041"	"Desha County, Arkansas"	0.26408973	0.048899993	0.26592797	0.25092936	0.2074074	0.2074509	0.53072053	0.1930587	0.25978917	0.08331038	0.27721336	0.26881844	0.27548522	0.8466865	0.4704684	0.3995434	0.38292962	0.012640417	0.96815073	0.7511498	0.99786896	0.56721365	1.043483
5043	"0500000US05043"	"Drew County, Arkansas"	0.24024439	0.06519999	0.20498616	0.21375465	0.27160493	0.19915803	0.5864975	0.16102223	0.3213606	0.07033604	0.27576196	0.28299567	0.43002927	0.9079686	0.72912425	0.4018265	0.4106113	0.21042705	0.9618674	0.77993447	0.9985396	0.6478143	1.1299679
5045	"0500000US05045"	"Faulkner County, Arkansas"	0.063258536	0.081499994	0.5900277	0.31784385	0.7407407	0.35867417	0.5550286	0.10527495	0.19949278	0.06712857	0.45137882	0.27566075	0.6691187	0.8604475	0.7749491	0.44520545	0.5697808	0.10258442	0.95126885	0.7914507	0.9998245	0.6849589	1.3192937
5047	"0500000US05047"	"Franklin County, Arkansas"	0.15655161	0.03803333	0.3628809	0.25650558	0.24938272	0.21267083	0.58416575	0.12322205	0.119292475	0.19406909	0.3222061	0.2685911	0.88501483	0.91833234	0.66496944	0.4497717	0.43713957	0.016409874	0.9709037	0.87824124	0.9982993	0.6910091	1.172271
5049	"0500000US05049"	"Fulton County, Arkansas"	0.26439133	0.032599997	0.47783932	0.2416357	0.42962962	0.2892192	0.63363624	0.13552085	0.1678895	0.093778804	0.54426706	0.31501848	0.92951435	0.9676475	0.5967413	0.5114155	0.3621684	0.04024464	0.99416775	0.86931604	0.9966091	0.69642496	1.3006626
5051	"0500000US05051"	"Garland County, Arkansas"	0.11764946	0.09779999	0.28116342	0.30483273	0.39753085	0.2397953	0.61577654	0.13259521	0.12730901	0.097208865	0.2597968	0.24653728	0.6693531	0.82699424	0.57942975	0.3995434	0.42445216	0.03974217	0.93012094	0.8817274	0.9996095	0.63899696	1.1253295
5053	"0500000US05053"	"Grant County, Arkansas"	0.17590767	0.032599997	0.33933517	0.32713756	0.32592592	0.24018127	0.57974297	0.15849885	0.15704443	0.16765966	0.35123366	0.2828359	0.8856344	0.9235887	0.52647656	0.61187214	0.5778547	0.06309444	0.9766332	0.91671985	0.99844295	0.7200352	1.2430524
5055	"0500000US05055"	"Greene County, Arkansas"	0.14461096	0.048899993	0.4833795	0.302974	0.24197531	0.24436796	0.56721514	0.1090724	0.11413226	0.061786305	0.44992742	0.2604267	0.92866194	0.9191257	0.66700613	0.53881276	0.4913495	0.41598547	0.97781825	0.7053746	0.9993511	0.738165	1.2429597
5057	"0500000US05057"	"Hempstead County, Arkansas"	0.18790005	0.05433333	0.3365651	0.30855018	0.4962963	0.276729	0.49158522	0.1947585	0.19698045	0.09372362	0.23512337	0.24243423	0.35787827	0.59763503	0.46945012	0.47488582	0.5017301	0.17546475	0.88901603	0.8559984	0.99879134	0.59120554	1.1103687
5059	"0500000US05059"	"Hot Spring County, Arkansas"	0.17992279	0.05976666	0.5193906	0.42007434	0.32098764	0.3000284	0.59185684	0.16579527	0.21651515	0.101786494	0.3555878	0.28630832	0.68809175	0.8975953	0.6293279	0.5456621	0.39792386	0.031580627	0.97685343	0.89584917	0.9990915	0.6735529	1.2598896
5061	"0500000US05061"	"Howard County, Arkansas"	0.28480986	0.06519999	0.49168974	0.22118959	0.52592593	0.31776303	0.4869114	0.17263857	0.089181975	0.057590492	0.37155297	0.23557508	0.39193606	0.6724042	0.4979633	0.4086758	0.55132645	0.10896832	0.9034404	0.86639875	0.9979152	0.5998921	1.1532302
5063	"0500000US05063"	"Independence County, Arkansas"	0.18468234	0.06519999	0.5	0.41449815	0.29876542	0.29262918	0.547412	0.13061193	0.12684104	0.041255902	0.42815676	0.2548555	0.8663232	0.8058742	0.71588594	0.42465752	0.4971165	0.14948982	0.95019656	0.87469095	0.9992134	0.6981609	1.2456455
5065	"0500000US05065"	"Izard County, Arkansas"	0.2977092	0.048899993	0.08864266	0.14312267	0.4	0.19567491	0.6686563	0.18962659	0.19850187	0.09705911	0.10159652	0.25108808	0.90247774	0.94818115	0.6334012	0.48858446	0.33910036	0.0710485	0.9792007	0.94457716	0.99691045	0.7003869	1.1471499
5067	"0500000US05067"	"Jackson County, Arkansas"	0.2684139	0.05433333	0.50831026	0.38289964	0.27407408	0.29760623	0.6436232	0.18810205	0.166034	0.07632929	0.37300435	0.28941858	0.5796839	0.9137936	0.59368634	0.44292235	0.28950405	0.049089193	0.9838286	0.7891697	0.99833715	0.62666833	1.2136931
5069	"0500000US05069"	"Jefferson County, Arkansas"	0.14844075	0.07606666	0.53739613	0.28624535	0.54814816	0.3192594	0.5848568	0.14396325	0.25013024	0.25872204	0.47024673	0.34158382	0.3044772	0.9386115	0.6598778	0.42237443	0.34486735	0.033856153	0.9662018	0.8438961	0.9996826	0.61264944	1.2734927
5071	"0500000US05071"	"Johnson County, Arkansas"	0.14265081	0.03803333	0.1301939	0.133829	0.33827162	0.15659574	0.49626824	0.12074076	0.09706307	0.06449663	0.12772134	0.18125801	0.8752506	0.5960471	0.52851325	0.44520545	0.46251443	0.03813982	0.86523074	0.77260184	0.9989135	0.6202685	0.95812225
5073	"0500000US05073"	"Lafayette County, Arkansas"	0.1912214	0.02173333	0.23130193	0.15799257	0.30123457	0.18069676	0.5999169	0.27530017	0.1356674	0.13813074	0.107402034	0.25128344	0.36772758	0.9446317	0.6639511	0.3105023	0.29873127	9.255409E-4	0.98999417	0.7415754	0.99570125	0.5904156	1.0223958
5075	"0500000US05075"	"Lawrence County, Arkansas"	0.27417058	0.02173333	0.1800554	0.19144982	0.4074074	0.2149633	0.6088658	0.1276758	0.13861986	0.050077453	0.22786647	0.23062107	0.93099236	0.96388453	0.6904277	0.4977169	0.38292962	0.1435563	0.9927764	0.83899254	0.99809897	0.71548617	1.1610706
5077	"0500000US05077"	"Lee County, Arkansas"	0.20987628	0.02173333	0.16620499	0.13011153	0.24444444	0.15447411	0.62411684	0.31191126	0.1417798	0.18040225	0.467344	0.34511083	0.3184029	0.9367867	0.64154786	0.48858446	0.16839679	0.5105404	0.97074425	0.71556944	0.99729216	0.63865167	1.1382366
5079	"0500000US05079"	"Lincoln County, Arkansas"	0.17807415	0.02173333	0.1565097	0.16914499	0.25432098	0.15595663	0.6517471	0.21387634	0.26164177	0.07944419	0.3628447	0.3139108	0.37541425	0.8990451	0.34623218	0.36986303	0.25490198	0.099363744	0.9698049	0.888142	0.99833393	0.5779001	1.0477675
5081	"0500000US05081"	"Little River County, Arkansas"	0.25485098	0.032599997	0.1800554	0.21189591	0.42962962	0.22180638	0.58819366	0.20074973	0.11058946	0.22461349	0.24092889	0.27301505	0.46846658	0.93329257	0.75050914	0.49086756	0.46251443	0.11355013	0.9901027	0.8864975	0.99756503	0.67704064	1.1718621
